7.0,-10.0,0.0,0.0,0.0
-5.095237569770443,0.5520154212205597,13.005782046667285,20.65890045390306,20.65890045390306
-12.389581721164973,-5.574137897095337,-11.513273032264282,28.317896815344653,23.743087675176785
4.839571036666534,-8.82556666497516,-16.189125126126413,16.374813565760228,16.374813565760228
-11.676373048367621,-8.999673480796773,-13.959455806563232,27.92194390914893,23.977198657400695
-4.222182871647346,-12.110458873387842,-16.248368741180812,20.990708916622424,20.27061721864451
-5.564958060893952,-18.386372674222898,-19.199603574311546,29.21347922435097,25.40483709397074
-16.899757284467356,-19.025298596350126,-19.681427765588644,39.442902458143564,39.442902458143564
-9.68070917408971,-19.75482177498634,-19.86246385193339,Inf,30.328197379450966
-11.586818193866328,-15.935392654047478,-18.401420322072646,Inf,27.92607563651328
-11.744067513361713,-12.032485715727788,-18.737367917770833,Inf,27.480068302712056
-13.752065078242346,-9.361574326549169,-19.949564248808382,Inf,29.27971784958818
-5.8558753048704215,-12.424652985677893,-19.669623789725907,Inf,24.197329306265114
-10.210120047537483,-15.987479355983476,-18.446030246976317,Inf,27.16275677538404
-8.43121962565454,-11.073590293186966,-19.6452530076754,Inf,25.46071165011246
-7.505720704862222,-12.217129908043,-18.600435800832713,Inf,24.176258086762896
-15.836900877629034,-14.075906269023593,-16.353731851166025,Inf,29.444231007051705
-16.079878271492376,-12.426297533321478,-16.974587217698396,Inf,29.295278290467397
-10.223054828224063,-9.49133081596182,-17.158783333507557,Inf,24.847150096695373
-7.668860625369627,-14.480636245517378,-16.939850454634193,Inf,23.720467959723198
-4.471406865885541,-11.604246133159588,-16.864220169696456,21.591374463982763,20.850535925883204
-4.486246353000256,-13.002288562966822,-18.261466404207162,Inf,22.737894700326763
-3.4082334247524244,-15.007419691383,-18.90502295993212,Inf,22.656416183159088
-0.5565087298788569,-17.09701702468689,-16.91448230258481,20.454435411163644,20.327441573802403
4.652836364513853,-13.164304870421537,-17.02842472052965,Inf,17.592164497400965
-5.497179242038062,-11.473602186050007,-17.03471169473889,Inf,21.592569082361425
0.9739380970755889,-9.115002093938154,-18.08253385058423,Inf,19.30302876863979
-5.405315404896385,-10.52601192665624,-19.76834659233606,Inf,23.5954973641131
-3.082518111920276,-11.485371043761878,-18.69879759479965,Inf,21.605540974071722
1.2614219935969828,-9.02576724275236,-17.686895516693355,Inf,18.819649426627862
1.9323859977100533,-10.807210801166667,-18.459618988657283,Inf,19.450060082777313
-2.9741933678206607,-9.912730524026774,-14.88478876852553,18.126630197430888,18.126630197430888
-11.375446133045832,-14.897519027200676,-15.105864215953417,Inf,24.774058936636585
-10.964417854803603,-16.54659693409414,-15.334059154156376,Inf,25.169521107420906
-10.438342339560922,-16.902661183157566,-14.783952752974114,Inf,24.62743378858056
-14.49634386182093,-16.537747353310365,-12.499202447635618,Inf,25.902106640806927
-6.237328810184977,-11.610923882112285,-14.125961063040382,20.285142402851733,19.918025993116046
-4.257819896214565,-13.208050643497566,-14.56282082605699,19.78921137701066,19.37248649408231
-6.36782006134637,-13.131769058843297,-12.96474670228795,19.885200881929965,19.473993180379637
-9.017583374992792,-14.245381316830601,-14.00479285680774,Inf,22.035306024780013
-18.29259432154948,-14.649268177526888,-12.646327554733654,Inf,30.332373549230475
-14.26071329465552,-11.898730940987328,-11.544194300313242,Inf,24.86615372445227
-18.712134991503426,-13.85082812122751,-13.280200771907245,Inf,30.027505969134495
-9.680036752408263,-10.734210685766055,-12.486355195592678,Inf,21.16045363914555
1.1941384320659765,-15.030711718970213,-12.702991648442268,15.447336787011292,15.447336787011292
0.9503673965374375,-15.62970722483878,-13.935582399328927,16.680865324399193,16.680865324399193
-1.61057614181642,-9.071169624937774,-11.753252942124703,14.608933036224016,14.608933036224016
0.12173733276928544,-12.668981130746682,-12.024191877714676,15.038327295202695,14.577132500007536
4.5954840506703505,0.00963950442634598,-12.814951151166554,18.244793280900467,17.03153270329183
-17.415149493588736,-8.576274300529736,-16.966231631457845,34.41451834578392,34.41451834578392
-18.97756155010807,-0.7167604727009476,-19.425584513478185,Inf,34.68166874133383
-0.031209593342378383,-3.223313742691147,-18.274890504336092,24.085854932777263,21.4267880506918
-7.790657952821842,-7.311759421071322,-14.266636313827314,21.498497323494313,21.066780868852135
3.6665435733232243,-3.687550887676416,-14.29431330681152,16.8404809274492,16.8404809274492
-4.276493873573566,-8.298585058963086,-16.54256062849707,20.144407033888978,20.144407033888978
-8.754477746810982,-8.945473056521482,-15.70095435067115,Inf,22.707069565315578
-11.087379286932242,-8.71889510283311,-15.51610951817981,Inf,24.09046616602323
-8.695080976636547,-6.3134950048267235,-16.397374596858132,Inf,23.38970603066415
1.2592196322539095,-5.766581697738342,-18.27183184531488,21.523985585319593,19.874697545591253
-13.546333609267833,-4.519097250226478,-19.454926471844498,Inf,29.44986386551544
-6.1192059130712195,-5.951113588404713,-17.1595083781892,Inf,22.308938875528842
-17.104618943010735,-7.679018387692382,-17.344434301201108,Inf,30.289862586370802
-8.165494437501088,-5.162333592187576,-16.768299977198406,Inf,23.591000358770142
3.358743747529765,-8.078933756814175,-17.318230398523102,18.381100902099437,17.80546646674351
-17.104324713149772,-5.5158836470846495,-13.949658935201938,Inf,29.07773139667144
-12.463907113938806,-4.385476720769166,-13.870194798993847,Inf,25.367726079793247
-12.487961776924354,-8.127460070892498,-13.429500327231496,Inf,24.63781758536339
-9.857638137363223,-7.4064862970477385,-13.758322168486092,Inf,22.199547093989775
